Totals by Breakout
Date,India,Indonesia,Thailand,Mexico,United States,Australia,Hungary,Italy,France,QA,BY,Singapore,KR,Czechia,Greece,Canada,Japan,Austria,Ireland,RS,Israel,Poland,Switzerland,TN,Taiwan,Netherlands,United Kingdom,Belgium,Hong Kong,Russia,New Zealand,Norway,Germany,Vietnam,GH,Sweden,Slovakia,China,Brazil,Philippines,Romania,Morocco,Colombia,Chile,Spain,South Africa,Argentina,Ukraine,Finland,Turkey,SI,MU,KH,Denmark,DO,Egypt,IR,Saudi Arabia,Malaysia,Portugal,KE,PK,Estonia,CR,GN,LB,LU,AF,UY,BO,KZ,LK,UAE,TM,CI,GE,JO,HR,Lithuania,AD,SL,AO,LR,IS,Bulgaria,Venezuela,Peru,LV,MM,CM,MK,AW,CY,NA,MO,DZ,OM,SV,MT,CW,TT,HT,NG,MW,Ecuador,MD,PR,BD,TJ,AL,GT,PS,MZ,Panama,MV,KW,IM,YE,UZ,NP,GI,LS,BH,IQ,LA,FJ,GG,SC,UG,GA,HN,BB,CV,TZ,AZ,PY,BS,Cuba,MN,CD,VG,SY,BA,SD,ZW,ZM,BF,SN,KY,GU,EH,MG,AM,LI
2021-06-13,348,31,37,42,297,32,8,35,54,2,3,302,125,9,5,44,38,8,2,0,10,25,11,6,25,32,36,6,31,29,12,4,48,18,0,18,0,134,103,23,11,3,49,40,86,15,42,2,9,15,2,5,2,14,6,13,10,5,24,8,2,16,2,7,0,0,5,0,5,3,3,4,12,0,1,0,1,7,2,0,0,0,0,0,0,3,17,0,10,0,3,0,0,0,1,0,1,1,0,0,0,0,2,0,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,3,1,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2021-06-14,347,32,35,42,295,33,8,35,54,2,3,302,120,9,5,46,39,8,3,0,10,22,11,6,25,33,39,8,32,29,12,3,51,20,0,18,0,134,97,24,9,3,47,40,84,14,42,1,9,15,2,4,2,14,6,14,9,5,25,8,2,13,2,7,0,0,5,0,4,3,3,4,12,0,1,0,1,6,3,0,0,0,0,0,0,3,17,1,12,0,3,0,0,0,1,0,1,1,0,0,0,0,2,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,3,1,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2021-06-15,353,31,35,43,284,35,7,34,51,2,3,301,124,9,5,43,40,8,3,0,10,25,11,6,26,33,41,8,28,32,12,4,53,20,0,18,0,136,94,24,11,3,47,40,88,14,41,2,7,17,2,4,1,15,5,14,11,5,25,8,2,14,2,7,0,0,5,0,4,3,3,4,12,0,1,0,2,6,3,0,0,0,0,0,1,3,17,0,12,0,3,0,0,0,1,0,1,1,0,0,0,0,2,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,3,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-06-16,353,33,36,43,286,33,7,34,51,2,3,300,124,7,5,45,39,8,4,0,10,25,11,6,28,32,38,8,29,33,12,3,51,20,0,18,0,141,94,24,11,3,43,41,89,14,41,2,7,18,2,5,1,14,5,14,11,4,27,8,2,14,2,7,0,0,4,0,4,3,3,4,13,0,1,0,2,6,3,0,0,0,0,0,1,3,17,0,12,0,3,0,0,0,1,0,1,1,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-06-17,350,33,37,47,288,33,8,35,51,1,2,302,122,8,6,49,40,8,4,0,10,24,12,4,26,32,40,9,29,31,12,3,51,20,0,17,0,141,91,24,11,3,44,40,89,14,42,2,7,19,2,5,3,15,4,16,10,4,26,8,2,14,2,7,0,0,4,0,4,3,3,4,12,0,1,0,2,6,3,0,0,0,0,0,0,3,16,0,13,0,3,0,0,0,1,0,1,1,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-06-18,353,35,38,43,290,33,8,34,50,0,3,313,116,9,6,50,39,8,3,0,10,24,12,4,28,32,39,7,26,31,12,3,52,20,0,18,0,139,94,23,12,3,40,39,91,14,42,1,7,19,2,6,3,14,3,15,9,4,27,8,2,14,2,7,0,0,4,0,4,2,3,4,12,0,1,0,2,6,3,0,0,0,0,0,0,3,16,0,13,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,5,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,3,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-06-19,354,35,38,43,293,32,9,35,51,0,3,315,119,8,6,51,38,8,3,0,10,27,12,4,27,32,37,7,27,30,12,3,50,18,0,16,0,142,94,24,12,3,37,40,90,14,42,1,7,20,2,6,3,17,2,15,10,4,26,9,2,13,2,6,0,0,4,0,4,2,3,4,12,0,1,0,2,6,3,0,0,0,0,0,0,3,16,0,15,0,3,0,0,0,1,0,1,1,0,0,0,0,1,0,5,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-06-20,360,34,36,43,296,33,9,35,55,0,2,304,120,9,7,47,36,8,3,0,10,23,12,4,29,33,38,7,29,30,11,3,50,19,0,16,0,146,95,25,11,3,37,40,91,16,42,1,7,20,2,5,3,16,1,15,9,5,26,9,2,13,2,7,0,0,4,0,4,2,3,4,12,0,1,0,2,6,3,0,0,0,0,0,0,3,16,0,13,0,3,0,0,0,1,0,1,1,0,0,0,0,1,0,5,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-06-21,355,32,38,44,304,34,9,35,53,0,2,307,119,9,8,48,37,9,5,0,10,23,10,4,28,37,38,7,32,30,12,3,50,19,0,15,0,144,96,25,11,4,37,40,86,16,42,3,8,19,2,6,3,16,2,14,11,5,26,8,2,14,2,7,0,0,3,0,4,2,3,4,12,0,1,0,2,5,3,0,0,0,0,0,0,3,16,0,11,0,3,0,0,0,1,0,2,1,0,0,0,0,1,0,6,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-06-22,351,33,37,44,302,34,9,36,55,0,2,307,120,8,7,42,39,9,4,0,10,23,11,4,28,35,41,7,31,30,13,3,56,22,0,16,0,141,95,26,11,4,39,38,86,15,44,3,8,18,2,6,3,16,2,13,12,5,27,8,2,12,2,7,0,0,3,0,4,2,3,3,12,0,1,0,2,6,3,0,0,0,0,0,0,3,16,0,11,0,3,0,0,0,1,0,2,1,0,0,0,0,2,0,6,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-06-23,360,33,34,40,310,33,9,36,54,0,2,306,117,8,6,41,36,10,4,0,10,23,10,4,27,34,42,7,33,30,12,3,56,22,0,16,0,140,95,25,12,4,39,40,85,15,43,2,8,18,2,6,3,16,2,11,13,5,27,9,2,10,0,7,0,0,3,0,4,2,3,3,12,0,1,0,2,4,3,0,0,0,0,0,0,3,17,0,11,0,3,0,0,0,1,0,2,1,0,0,0,0,2,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-06-24,364,31,35,43,307,34,9,35,54,0,2,301,114,8,6,38,35,10,5,0,10,24,11,4,27,36,42,7,30,31,13,3,55,22,0,14,0,140,94,24,11,4,38,39,85,15,45,2,7,18,2,6,2,16,2,11,14,5,27,8,2,12,0,8,0,0,3,0,4,2,3,4,12,0,1,0,1,4,3,0,0,0,0,0,0,3,16,0,12,0,3,0,0,0,1,0,2,1,0,0,0,0,2,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-06-25,363,30,33,43,294,34,9,35,53,0,3,308,116,8,6,41,36,11,3,0,9,22,11,4,26,35,44,6,30,28,11,3,55,23,0,14,0,136,96,24,10,3,37,39,85,16,42,3,8,18,1,5,2,16,2,12,13,5,26,10,2,12,0,8,0,0,3,0,4,2,3,4,12,0,1,0,1,4,3,0,0,0,0,0,0,3,15,0,12,0,3,0,0,0,1,0,2,1,0,0,0,0,2,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2021-06-26,364,29,32,45,291,34,8,33,54,0,2,303,116,8,6,41,37,11,4,0,8,22,11,5,26,33,42,6,32,29,13,3,58,23,0,14,0,130,94,24,10,3,38,39,85,17,43,3,8,19,1,5,2,16,2,12,13,5,26,11,2,11,0,8,0,0,3,0,4,2,3,4,12,0,1,0,1,4,3,0,0,0,0,0,0,3,15,0,13,0,3,0,0,0,1,0,2,1,0,0,0,0,1,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-06-27,368,30,32,45,287,35,8,33,54,0,1,305,117,8,7,42,39,10,3,0,8,23,10,5,25,34,40,6,38,29,13,3,57,20,0,14,0,124,95,23,10,2,37,39,87,17,44,3,8,19,2,5,1,16,2,11,14,5,25,11,2,11,0,9,0,0,4,0,4,2,4,3,12,0,1,0,1,4,3,0,0,0,0,0,0,3,13,0,14,0,2,0,0,0,1,0,2,1,0,0,0,0,1,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-06-28,363,30,32,46,292,34,8,33,53,0,1,307,113,9,5,42,40,10,4,0,9,23,12,5,27,31,42,6,33,28,12,3,56,22,0,13,0,129,97,24,10,3,37,40,88,17,45,3,8,17,2,4,1,16,2,12,15,5,27,11,2,12,0,9,0,0,4,0,4,2,4,3,12,0,1,0,1,5,3,0,0,0,0,0,0,3,13,0,13,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-06-29,363,31,34,44,293,36,8,33,55,0,2,306,116,8,4,41,37,10,4,0,10,23,11,5,26,31,43,6,33,29,12,4,52,21,0,12,0,134,98,24,9,3,36,41,88,17,45,3,8,17,2,4,1,16,2,12,15,5,28,11,2,12,0,9,0,0,4,0,4,2,4,3,12,0,1,0,1,5,3,0,0,0,0,0,0,3,14,0,13,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,6,3,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-06-30,363,32,35,43,296,36,7,34,54,0,1,307,109,8,4,41,39,9,3,0,10,23,11,4,26,26,38,7,36,29,12,3,54,21,0,13,0,138,96,22,9,3,36,41,89,14,45,3,8,17,2,6,2,16,2,13,14,5,29,12,2,11,0,9,0,0,5,0,4,3,4,4,13,0,1,0,1,5,3,0,0,0,0,0,0,3,13,0,12,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,6,3,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2021-07-01,363,32,34,43,293,38,7,32,56,0,2,304,113,8,4,41,40,10,3,0,10,22,11,4,26,30,37,7,39,27,12,3,56,21,0,13,0,145,96,23,10,3,39,42,86,14,46,3,8,19,2,5,2,16,3,14,13,5,29,13,2,12,0,9,0,0,5,0,4,3,4,4,12,0,1,0,1,5,3,0,0,0,0,0,0,3,16,0,13,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2021-07-02,372,30,33,43,287,36,6,32,53,0,2,303,110,7,4,42,41,9,3,0,10,21,11,4,27,30,38,6,35,24,12,3,58,20,0,14,1,149,93,23,11,3,39,42,87,14,45,3,7,19,2,6,2,16,4,15,14,5,30,12,2,11,0,9,0,0,4,0,4,3,4,4,11,0,1,0,2,5,3,0,0,0,0,0,0,3,16,0,15,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2021-07-03,368,31,34,41,290,38,7,32,50,1,2,300,111,6,4,41,39,9,3,0,10,21,12,4,28,30,39,6,35,26,11,3,56,19,0,15,1,148,97,24,11,6,38,42,85,13,44,3,8,19,2,6,2,16,4,17,13,5,30,12,2,12,0,9,0,0,5,0,4,3,4,4,11,0,1,0,2,5,3,0,0,0,0,0,0,3,16,0,14,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2021-07-04,366,31,33,41,291,36,8,33,55,1,2,297,114,6,4,42,41,9,3,0,10,21,10,4,28,32,38,6,39,25,11,3,58,19,0,15,0,142,97,23,11,6,38,42,82,13,44,3,8,19,2,6,2,14,4,16,11,5,30,12,2,12,1,8,0,0,5,0,4,3,4,4,12,0,1,0,2,5,3,0,0,0,0,0,0,3,16,0,14,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
2021-07-05,374,34,34,39,288,35,8,34,58,1,2,303,112,5,4,42,39,9,4,0,10,23,9,4,27,32,40,8,41,27,10,3,58,18,0,16,0,140,97,25,12,6,37,42,80,13,45,4,7,16,2,4,2,15,4,16,12,5,30,16,2,11,1,8,0,0,5,0,4,3,4,3,12,0,1,0,2,4,3,0,0,0,0,0,0,3,16,0,14,0,3,0,0,0,1,0,1,1,0,0,0,0,1,0,4,2,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
2021-07-06,369,34,34,37,295,35,9,34,54,1,2,307,109,5,4,42,39,9,3,0,10,23,10,4,27,36,38,8,36,27,11,4,55,20,0,15,0,149,96,24,12,6,38,43,79,14,45,4,7,17,2,4,2,14,5,15,11,5,32,15,2,10,1,8,0,0,4,0,4,3,4,3,12,0,1,0,2,4,3,0,0,0,0,0,0,3,16,0,15,0,4,0,0,0,1,0,1,1,0,0,0,0,1,0,4,2,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
2021-07-07,372,36,35,38,293,34,9,33,52,1,2,309,111,5,4,43,38,9,3,0,10,23,8,4,26,31,40,9,39,30,12,4,59,18,0,13,0,144,94,26,12,6,38,44,81,14,45,4,6,18,1,4,2,15,5,14,7,5,33,13,2,11,1,8,0,0,4,0,4,3,4,2,12,0,1,0,2,4,3,0,0,0,0,0,0,3,17,0,14,0,4,0,0,0,1,0,1,1,0,0,0,0,2,0,4,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
2021-07-08,365,35,34,41,295,33,9,32,56,1,3,298,112,5,4,44,41,10,3,0,10,22,8,4,24,30,38,7,36,30,12,3,57,18,0,14,0,145,94,27,12,6,36,46,80,14,46,4,8,17,1,4,2,17,5,15,9,5,30,11,1,11,1,8,0,0,4,0,4,3,4,2,12,0,1,0,2,4,3,0,0,0,0,0,0,3,17,0,18,0,4,0,0,0,1,0,1,1,0,0,0,0,2,0,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-09,359,35,34,42,294,34,9,33,58,1,3,301,114,6,5,43,40,9,5,0,10,24,8,3,23,30,39,7,37,31,12,3,53,18,0,13,0,141,93,27,11,6,36,45,79,15,45,4,8,20,1,5,2,16,5,15,9,5,31,12,1,12,1,8,0,0,3,0,4,4,4,2,12,0,1,0,2,4,3,0,0,0,0,0,0,3,16,0,18,0,4,0,0,0,1,0,1,1,0,0,0,0,2,0,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-10,360,34,34,43,294,35,10,33,60,1,3,306,113,6,3,40,40,9,5,0,9,23,8,3,24,30,42,7,33,30,11,3,58,19,0,14,0,143,90,28,11,5,36,46,79,14,44,4,9,20,2,4,2,16,5,13,10,5,30,13,1,11,1,8,0,0,3,0,4,4,4,2,12,0,1,0,2,4,3,0,0,0,0,0,0,3,15,0,18,0,4,0,0,0,1,0,1,1,0,0,0,0,2,0,4,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-11,362,34,36,44,294,34,9,33,60,1,3,301,116,6,4,41,43,9,5,0,9,23,8,3,24,31,41,7,31,30,13,3,62,19,0,15,1,145,91,27,11,4,35,46,82,14,43,4,8,20,2,4,2,16,5,12,9,5,29,13,1,11,2,8,0,0,3,0,4,4,4,2,12,0,1,0,1,5,2,0,0,0,0,0,0,3,15,1,16,0,4,0,0,0,0,0,1,1,0,0,0,0,2,0,4,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-12,363,33,36,42,297,35,9,32,56,1,3,300,115,6,5,40,41,10,5,0,8,23,7,3,25,30,39,7,32,31,12,3,63,18,0,14,1,147,99,28,12,4,38,48,80,14,42,4,8,20,2,5,2,14,5,13,9,5,29,12,1,11,2,9,0,0,5,0,4,4,4,2,11,0,1,0,1,6,2,0,0,0,0,0,0,3,15,0,16,0,4,0,0,0,1,0,1,1,0,0,0,0,2,0,4,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-13,362,31,33,44,300,37,8,32,57,1,3,301,114,6,5,40,42,12,5,0,8,23,7,3,25,30,41,6,32,33,12,4,63,14,0,14,1,147,100,29,13,4,40,45,84,14,44,4,8,20,2,5,2,15,5,13,8,5,29,12,1,11,2,9,0,0,5,0,4,4,4,2,11,0,1,0,1,6,2,0,0,0,0,0,0,3,15,0,14,0,4,0,0,0,1,0,1,1,0,0,0,0,2,0,5,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-14,364,33,32,44,301,35,8,32,56,1,3,305,113,6,5,41,42,12,5,0,9,24,8,4,27,30,38,6,33,34,11,4,62,17,0,13,1,136,102,29,11,4,40,45,83,14,44,4,8,19,2,6,2,14,5,13,10,6,28,12,1,11,2,10,0,0,5,0,4,4,4,2,11,0,1,0,1,6,2,0,0,0,0,0,0,3,12,0,15,0,3,0,0,0,1,0,1,1,0,0,0,0,2,0,5,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-15,366,33,33,41,302,35,9,33,54,1,2,302,109,6,5,43,38,12,5,0,9,24,6,5,29,28,35,6,31,33,12,3,64,16,0,15,1,139,100,29,10,4,41,45,82,13,44,4,7,18,2,6,2,11,5,16,13,5,30,12,1,11,2,9,0,0,5,0,4,4,4,2,11,0,1,0,1,6,2,0,0,0,0,0,0,3,13,0,13,0,3,0,0,0,1,1,1,2,0,0,0,0,2,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-16,367,33,32,42,303,34,9,31,50,1,3,299,107,6,5,44,38,13,4,0,9,21,7,5,29,27,36,7,29,32,11,3,62,16,0,14,1,144,98,28,10,4,43,48,81,13,45,3,7,19,2,5,2,11,5,16,12,5,29,12,1,12,2,9,0,0,3,0,4,3,4,2,12,0,1,0,1,7,2,0,0,0,0,0,0,3,13,0,15,0,3,0,0,0,1,1,1,2,0,0,0,0,2,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-17,362,37,33,44,295,35,10,31,49,1,3,299,108,7,5,44,38,16,4,0,10,21,7,5,28,24,36,7,30,32,10,3,63,14,0,13,1,145,97,27,9,4,44,47,81,12,45,3,8,18,2,5,2,13,5,15,13,5,27,11,1,11,2,10,0,0,3,0,4,3,4,2,12,0,1,0,1,7,2,0,0,0,0,0,0,3,13,0,15,0,3,0,0,0,1,1,1,1,0,0,0,0,2,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-18,361,35,32,44,300,36,10,30,49,1,3,292,108,7,5,44,37,16,4,0,10,21,8,5,28,23,37,7,31,32,11,3,57,15,0,13,0,142,97,28,8,4,45,46,79,12,44,4,8,19,2,5,2,13,5,15,12,5,27,10,1,10,2,9,0,0,5,0,4,3,4,2,12,0,1,0,1,7,2,0,0,0,0,0,0,3,14,0,14,0,3,0,0,0,1,1,1,1,0,0,0,0,2,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-19,362,32,32,43,307,33,10,30,49,1,3,292,108,7,5,43,39,16,4,0,10,21,7,5,30,23,37,7,33,31,12,3,58,15,0,14,0,146,96,27,9,4,45,47,82,12,46,3,8,18,2,6,2,14,5,12,12,5,25,10,1,10,2,10,0,0,5,0,4,3,4,2,12,0,1,0,1,6,1,0,0,0,0,0,1,3,14,0,14,0,3,0,0,0,1,1,1,1,0,0,0,0,2,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-20,358,33,32,42,302,35,9,31,48,1,3,295,107,7,5,43,37,16,2,0,10,23,8,5,31,26,38,5,31,30,11,3,59,16,0,11,0,148,98,26,9,5,45,49,82,12,46,3,8,17,2,6,2,13,5,9,10,5,24,11,1,10,2,11,0,0,4,0,4,3,4,2,12,0,1,0,1,6,1,0,0,0,0,0,0,3,14,1,13,0,3,0,0,0,1,1,1,1,0,0,0,0,2,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-21,359,30,33,41,296,35,8,30,47,1,3,289,106,7,5,40,34,17,1,0,10,23,8,5,32,30,36,6,28,31,11,3,59,15,0,12,0,153,95,27,10,5,45,46,82,12,45,3,8,13,2,6,3,14,4,9,11,4,26,12,1,12,2,11,0,0,4,0,4,3,4,3,12,0,1,0,1,6,1,0,0,0,0,0,0,3,16,0,13,0,2,0,0,0,1,1,1,1,0,0,0,0,2,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-22,356,30,33,42,298,36,8,29,50,1,3,288,108,7,5,38,35,19,3,0,10,21,9,5,31,29,37,6,31,35,9,3,61,15,0,12,0,146,96,27,12,5,44,44,83,13,46,3,8,12,2,5,3,13,4,7,9,3,25,11,1,13,2,11,0,0,3,0,4,3,4,3,13,0,1,0,1,6,1,0,0,0,0,0,0,3,16,1,13,0,3,0,0,0,1,0,1,1,0,0,0,0,2,0,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-23,359,30,34,40,292,37,8,29,51,1,3,296,108,7,6,37,35,17,3,0,10,20,9,4,29,25,34,5,32,34,9,1,62,15,0,11,0,145,95,27,10,4,45,45,81,14,46,3,7,11,2,6,3,15,4,6,11,3,26,11,1,13,2,11,0,0,3,0,4,3,4,3,13,0,1,0,1,3,1,0,0,0,0,0,0,3,17,0,13,0,3,0,0,0,1,0,1,1,0,0,0,0,2,0,5,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2021-07-24,359,28,35,38,297,36,8,29,51,1,3,293,106,7,6,40,36,13,4,0,10,20,6,4,28,27,34,6,32,33,10,1,61,16,0,10,0,144,95,27,9,4,45,47,81,13,47,3,7,12,2,6,3,15,4,5,9,5,26,11,1,13,2,12,0,0,3,0,4,4,4,3,13,0,1,0,1,3,1,0,0,0,0,0,0,3,17,1,13,0,3,0,0,0,1,0,1,1,0,0,0,0,2,0,5,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
